Name,Console,Year_of_Release,ESRB_rating,Publisher,Global_players,Genre,Critic_Score,User_Score,NA_Sales,EU_Sales,JP_Sales,Other_Country_Sales,Sequel,Lifecycle,MaxPlayers,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,RealTime,TurnBased,VisualNovel,FirstPerson,SideScrolling,TopDown,ThirdPerson
4x4 Evolution,PS2,2001,E,Gathering of Developers,0.32,Racing,64.0,7.9,0.16,0.12,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50 Cent: Blood on the Sand,PS3,2009,M,THQ,0.19,Shooter,72.0,7.2,0.1,0.06,0.01,0.03,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50 Cent: Blood on the Sand,X360,2009,M,THQ,0.21,Shooter,71.0,6.4,0.12,0.07,0.0,0.02,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50 Cent: Bulletproof,PS2,2005,M,Vivendi Games,1.77,Action,47.0,6.6,0.85,0.76,0.0,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50 Cent: Bulletproof,XB,2005,M,Vivendi Games,0.44,Action,50.0,5.9,0.33,0.1,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50 Classic Games,DS,2009,E,Destineer,0.54,Misc,61.0,8.6,0.5,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Days to Die,PS4,2016,M,Telltale Games,0.14,Action,45.0,5.9,0.04,0.08,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Days to Die,XOne,2016,M,Telltale Games,0.05,Action,35.0,5.2,0.03,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Wonders II,DS,2009,E,Rondomedia,0.31,Puzzle,60.0,3.3,0.13,0.15,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Wonders of the Ancient World,DS,2007,E,Funsta,0.13,Puzzle,60.0,8.3,0.1,0.01,0.0,0.01,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7 Wonders of the Ancient World,PSP,2007,E,Mumbo Jumbo,0.08,Puzzle,51.0,6.9,0.07,0.0,0.0,0.01,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7th Dragon III Code: VFD,3DS,2015,T,Sega,0.17,Role-Playing,77.0,8.2,0.04,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Boy and His Blob,Wii,2009,E,Majesco Entertainment,0.21,Platform,80.0,8.7,0.18,0.01,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Vampyre Story,PC,2008,T,Crimson Cow,0.02,Adventure,75.0,8.5,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Witch's Tale,DS,2009,E10+,Nippon Ichi Software,0.11,Role-Playing,50.0,6.2,0.08,0.0,0.03,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A-Train: City Simulator,3DS,2014,E10+,ArtDink,0.06,Simulation,65.0,6.8,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBA: You Can Dance,Wii,2011,E10+,Ubisoft,0.77,Misc,66.0,8.5,0.18,0.49,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC/DC LIVE: Rock Band Track Pack,PS2,2008,T,MTV Games,0.16,Misc,80.6,7.2,0.08,0.06,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC/DC LIVE: Rock Band Track Pack,PS3,2008,T,MTV Games,0.24,Misc,60.0,5.3,0.21,0.01,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC/DC LIVE: Rock Band Track Pack,Wii,2008,T,MTV Games,0.27,Misc,80.6,7.2,0.24,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC/DC LIVE: Rock Band Track Pack,X360,2008,T,MTV Games,0.23,Misc,63.0,4.9,0.21,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMF Bowling World Lanes,Wii,2008,E,Bethesda Softworks,0.35,Sports,68.5,1.1,0.33,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMF Xtreme Bowling,PS2,2006,E,Mastertronic,0.02,Sports,30.0,4.2,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APB Reloaded,PC,2011,M,Iceberg Interactive,0.04,Role-Playing,56.0,5.7,0.02,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV Offroad Fury,PS2,2001,E,Sony Computer Entertainment,2.41,Racing,82.0,8.4,2.07,0.26,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV Offroad Fury 2,PS2,2002,E,THQ,2.18,Racing,82.0,8.9,1.92,0.2,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV Offroad Fury 3,PS2,2004,E,SouthPeak Games,1.2,Racing,78.0,8.4,1.0,0.04,0.0,0.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV Offroad Fury Pro,PSP,2006,E,Sony Computer Entertainment,0.45,Racing,76.0,6.8,0.37,0.03,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV Offroad Fury: Blazin' Trails,PSP,2005,E,SouthPeak Games,0.57,Racing,63.0,7.8,0.53,0.0,0.0,0.04,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ATV Quad Kings,DS,2010,E,Storm City Games,0.11,Racing,47.0,5.7,0.1,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV Quad Kings,Wii,2009,E,Zoo Digital Publishing,0.22,Racing,33.0,5.8,0.2,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV Quad Power Racing 2,GC,2003,E,Acclaim Entertainment,0.28,Racing,70.0,9.0,0.22,0.06,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV Quad Power Racing 2,PS2,2003,E,Acclaim Entertainment,0.84,Racing,68.0,7.8,0.41,0.32,0.0,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV Quad Power Racing 2,XB,2003,E,Acclaim Entertainment,0.45,Racing,68.0,7.7,0.36,0.07,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV: Quad Frenzy,DS,2005,E,Majesco Entertainment,0.11,Racing,35.0,7.8,0.1,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV: Quad Power Racing,GBA,2002,E,Liquid Games,0.26,Racing,49.0,7.6,0.18,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATV: Quad Power Racing,PS,2000,E,Acclaim Entertainment,1.04,Racing,42.0,7.7,0.58,0.39,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Academy of Champions: Soccer,Wii,2009,E,Ubisoft,0.12,Sports,64.0,6.8,0.09,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ace Attorney Investigations: Miles Edgeworth,DS,2009,T,Capcom,0.7,Adventure,78.0,8.4,0.23,0.14,0.3,0.04,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Ace Combat 04: Shattered Skies,PS2,2001,E,Sony Computer Entertainment Europe,3.17,Simulation,89.0,9.1,2.06,0.56,0.38,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ace Combat 2,PS,1997,T,Sony Computer Entertainment,0.89,Simulation,83.0,8.2,0.16,0.11,0.56,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ace Combat 5: The Unsung War,PS2,2004,T,Sony Computer Entertainment Europe,1.71,Simulation,84.0,9.1,0.88,0.34,0.32,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ace Combat 6: Fires of Liberation,X360,2007,T,Atari,1.01,Simulation,80.0,7.9,0.69,0.04,0.22,0.06,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Ace Combat X: Skies of Deception,PSP,2006,T,Namco Bandai Games,0.99,Simulation,75.0,8.3,0.37,0.3,0.12,0.19,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ace Combat Zero: The Belkan War,PS2,2006,T,Namco Bandai Games,0.51,Simulation,75.0,8.4,0.15,0.12,0.2,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ace Combat: Assault Horizon,PS3,2011,T,Namco Bandai Games,0.74,Action,77.0,6.7,0.3,0.15,0.22,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ace Combat: Assault Horizon,X360,2011,T,Namco Bandai Games,0.49,Action,78.0,6.2,0.3,0.12,0.03,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ace Combat: Assault Horizon Legacy,3DS,2011,T,Namco Bandai Games,0.24,Simulation,71.0,7.8,0.1,0.06,0.08,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ace Combat: Joint Assault,PSP,2010,T,Namco Bandai Games,0.29,Simulation,71.0,7.2,0.06,0.05,0.15,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Action Bass,PS,2000,E,Take-Two Interactive,1.14,Action,51.0,5.1,0.64,0.43,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active Life Explorer,Wii,2010,E,Namco Bandai Games,0.14,Sports,64.3,5.4,0.13,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active Life: Extreme Challenge,Wii,2009,E,Namco Bandai Games,0.47,Sports,56.0,8.0,0.14,0.27,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active Life: Magical Carnival,Wii,2011,E,Namco Bandai Games,0.04,Misc,62.0,6.2,0.03,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active Life: Outdoor Challenge,Wii,2008,E,Atari,1.54,Sports,69.0,8.1,0.78,0.43,0.19,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Activision Anthology,GBA,2003,E,Activision,0.05,Misc,79.0,8.4,0.03,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Activision Anthology,PS2,2002,E,Activision,0.5,Misc,75.0,7.7,0.25,0.19,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Activision Hits: Remixed,PSP,2006,E,Activision,0.05,Misc,75.0,7.4,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrenalin Misfits,X360,2010,E,Konami Digital Entertainment,0.14,Racing,50.0,6.5,0.12,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Advance Guardian Heroes,GBA,2004,E,Ubisoft,0.04,Role-Playing,65.0,8.8,0.03,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Advance Wars,GBA,2001,E,Nintendo,0.7,Strategy,92.0,9.0,0.5,0.19,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Advance Wars 2: Black Hole Rising,GBA,2003,E,Nintendo,0.65,Strategy,89.0,9.4,0.47,0.17,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Advance Wars: Dual Strike,DS,2005,E,Nintendo,0.39,Strategy,90.0,9.0,0.3,0.02,0.04,0.03,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Advent Rising,XB,2005,T,THQ,0.13,Action,68.0,7.5,0.1,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure Time: The Secret of the Nameless Kingdom,3DS,2014,E10+,Little Orbit,0.08,Action,65.0,5.6,0.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adventure Time: The Secret of the Nameless Kingdom,X360,2014,E10+,Little Orbit,0.06,Action,58.0,7.5,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aedis Eclipse: Generation of Chaos,PSP,2006,E10+,Idea Factory,0.02,Role-Playing,62.0,6.5,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aegis of Earth: Protonovus Assault,PS3,2016,T,PQube,0.02,Action,67.0,8.6,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aegis of Earth: Protonovus Assault,PS4,2016,T,PQube,0.03,Action,57.0,7.8,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aegis of Earth: Protonovus Assault,PSV,2016,T,PQube,0.03,Action,67.0,8.3,0.01,0.01,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aeon Flux,PS2,2005,T,THQ,0.04,Action,66.0,5.8,0.02,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aeon Flux,XB,2005,T,THQ,0.01,Action,69.0,3.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aero Elite: Combat Academy,PS2,2002,E,Sega,0.07,Simulation,64.0,7.0,0.04,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afrika,PS3,2008,E10+,Unknown,0.22,Adventure,63.0,6.2,0.12,0.0,0.08,0.01,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Afro Samurai,PS3,2009,M,Atari,0.2,Action,65.0,6.1,0.12,0.05,0.0,0.03,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Afro Samurai,X360,2009,M,Atari,0.24,Action,65.0,6.2,0.16,0.05,0.0,0.02,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Agatha Christie's The ABC Murders,PS4,2016,T,Microids,0.03,Adventure,67.0,6.2,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agatha Christie: And Then There Were None,Wii,2008,T,The Adventure Company,0.07,Adventure,50.0,6.2,0.06,0.01,0.0,0.01,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Agatha Christie: Evil Under the Sun,Wii,2008,T,The Adventure Company,0.08,Adventure,46.0,7.3,0.06,0.01,0.0,0.01,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Agatha Christie: Peril at End House,PC,2009,T,JoWood Productions,0.01,Adventure,53.0,6.6,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agatha Christie: The ABC Murders,DS,2009,T,JoWood Productions,0.1,Adventure,53.0,6.5,0.08,0.01,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Conan: Rise of the Godslayer,PC,2010,M,Funcom,0.03,Role-Playing,83.0,8.4,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Empires II: The Age of Kings,PC,1999,T,Microsoft Game Studios,0.09,Strategy,92.0,9.0,0.01,0.08,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Empires III,PC,2005,T,Microsoft Game Studios,0.38,Strategy,81.0,7.7,0.0,0.33,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Empires III: Complete Collection,PC,2009,T,Microsoft Game Studios,0.17,Strategy,80.9,8.5,0.01,0.12,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Empires III: Gold Edition,PC,2007,T,Microsoft Game Studios,0.03,Strategy,80.9,7.8,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Empires III: The Asian Dynasties,PC,2007,T,Microsoft Game Studios,0.06,Strategy,81.0,8.5,0.0,0.05,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Empires Online,PC,2011,E10+,Microsoft Game Studios,0.06,Strategy,70.0,5.6,0.01,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Empires: Collector's Edition,PC,2000,T,Ubisoft,0.14,Strategy,70.0,8.0,0.02,0.1,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Empires: Mythologies,DS,2008,E10+,THQ,0.21,Strategy,78.0,6.9,0.16,0.03,0.0,0.02,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Age of Empires: The Age of Kings,DS,2006,E10+,THQ,0.22,Strategy,80.0,7.9,0.18,0.02,0.0,0.02,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Age of Mythology,PC,2002,T,Microsoft Game Studios,0.09,Strategy,89.0,8.9,0.02,0.06,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age of Mythology: The Titans,PC,2003,T,Microsoft Game Studios,0.04,Strategy,84.0,8.7,0.02,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aggressive Inline,GC,2002,T,Acclaim Entertainment,0.06,Sports,88.0,7.8,0.04,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aggressive Inline,PS2,2002,T,Acclaim Entertainment,0.35,Sports,85.0,8.7,0.17,0.13,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aggressive Inline,XB,2002,T,Acclaim Entertainment,0.06,Sports,85.0,7.7,0.05,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Air Conflicts: Aces of World War II,PSP,2009,T,Graffiti,0.05,Simulation,36.0,6.0,0.05,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Air Conflicts: Secret Wars,PC,2011,T,bitComposer Games,0.03,Simulation,65.0,6.4,0.0,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Air Conflicts: Secret Wars,PS3,2011,T,bitComposer Games,0.19,Simulation,51.0,7.2,0.1,0.06,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Air Conflicts: Secret Wars,X360,2011,T,bitComposer Games,0.08,Simulation,61.0,7.9,0.06,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Air Traffic Chaos,DS,2007,E,Ertain,0.05,Simulation,66.0,8.2,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AirForce Delta Storm,GBA,2002,E,Konami Digital Entertainment,0.02,Shooter,71.0,8.3,0.02,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AirForce Delta Storm,XB,2001,E,Konami Digital Entertainment,0.18,Shooter,61.0,7.1,0.14,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AirForce Delta Strike,PS2,2004,T,Konami Digital Entertainment,0.11,Simulation,66.0,7.0,0.05,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Airblade,PS2,2001,T,Sony Computer Entertainment,0.23,Sports,70.0,5.8,0.11,0.09,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Airborne Troops: Countdown to D-Day,PS2,2005,T,Playlogic Game Factory,0.12,Shooter,39.0,8.1,0.06,0.05,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Airline Tycoon 2,PC,2011,E,Kalypso Media,0.05,Simulation,57.0,5.5,0.0,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Wake,PC,2012,T,Nordic Games,0.06,Action,83.0,8.0,0.0,0.06,0.0,0.01,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alan Wake,X360,2010,T,Microsoft Game Studios,1.33,Action,83.0,8.1,0.66,0.5,0.05,0.13,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alfa Romeo Racing Italiano,PS2,2005,E,Black Bean Games,0.01,Racing,67.0,6.8,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
